user_id,article_1,article_2,article_3,article_4,article_5
240830,166050,166227,157252,158915,158114
240831,87174,87236,87232,87192,87205
240832,162655,160417,160974,300470,162765
240833,66672,96210,157375,66665,202476
240834,331116,157478,97530,289003,57966
240835,50504,245161,285377,158882,96986
240836,257291,159762,289126,285719,313602
240837,160417,160974,158536,158082,162765
240838,157478,336254,245117,285849,97530
240839,336220,289090,284096,237618,234267
240840,277713,283009,277107,331116,352979
240841,160974,160417,158536,158082,300470
240842,331116,157478,289003,97530,202355
240843,160974,162655,225463,16129,225055
240844,16129,162655,160974,225463,300470
240845,161506,63307,31836,270799,288320
240846,73271,50494,39894,283009,277107
240847,129513,250063,48409,128869,276704
240848,234698,235616,95716,58565,300082
240849,162655,160974,225055,96812,284312
240850,202388,70591,202534,183176,208360
240851,336221,235616,64409,300082,234698
240852,57757,59225,58692,58043,96210
240853,277107,336254,39894,157478,352979
240854,272143,199197,313431,284547,235230
240855,162817,293513,161580,181470,57748
240856,336254,218028,277107,202355,289003
240857,96210,162817,337143,293513,50504
240858,61599,69331,162655,61387,69669
240859,160974,160417,158536,158082,300470
240860,363916,70429,73506,39894,50405
240861,39894,277107,157478,352979,331116
240862,162655,225463,16129,160417,158536
240863,59057,133160,214206,233595,30611
240864,336254,352979,283009,289003,30389
240865,95716,336223,218330,119193,336499
240866,161506,161801,141004,70830,270799
240867,234698,95716,300082,315105,157076
240868,124177,124734,124194,124352,123290
240869,58580,96210,236566,277067,313920
240870,32087,31318,30405,32082,234269
240871,161801,62567,141004,270799,214283
240872,331116,202355,215613,214753,158541
240873,36162,211442,30760,70986,209122
240874,205824,50644,70986,36162,277107
240875,145493,19781,19915,21229,277492
240876,355163,355175,355161,157375,355157
240877,336223,271261,59057,48403,270229
240878,96210,271262,284583,337441,57616
240879,209236,202355,331116,202644,199372
240880,352979,30389,39894,283009,289003
240881,156619,162655,64329,160417,272143
240882,124748,123757,123909,276970,123290
240883,336254,277107,218028,289003,202355
240884,336220,277491,235616,337192,234267
240885,199474,215613,214753,315146,96141
240886,162655,160417,300470,162300,16129
240887,177442,277107,336254,16346,362914
240888,277107,283009,30389,331116,289003
240889,123909,123757,124177,283392,124748
240890,160417,162655,160974,300470,158082
240891,272143,162655,199198,158536,156560
240892,353849,158772,235105,50494,277107
240893,59057,133160,87192,161506,214206
240894,289090,336220,277492,234267,235854
240895,42153,289003,42786,42675,42985
240896,156279,208587,294107,234308,79851
240897,60012,61169,61183,60254,100954
240898,183176,284339,181585,119534,277492
240899,162655,118753,300470,16129,283933
240900,277107,235105,199475,331116,283009
240901,277107,39894,289003,352979,331116
240902,257291,159762,161439,313602,289126
240903,348102,336380,348115,198199,129434
240904,336254,277107,202355,218028,289003
240905,156964,234698,235616,336221,64409
240906,272143,160417,162655,156560,199198
240907,271262,58580,96210,225010,283764
240908,129328,162655,128203,160417,128481
240909,96210,336245,288440,233742,159529
240910,96210,57616,96244,159197,20691
240911,39894,277107,283009,336254,30389
240912,57748,50504,293513,33398,159275
240913,348093,183176,285533,336245,348112
240914,284339,181585,111043,119534,119488
240915,160974,162655,225463,298310,160417
240916,271262,96210,284773,313920,283764
240917,225010,271262,58580,157043,236566
240918,160974,159034,162300,158082,162765
240919,272143,271551,156619,313431,235440
240920,208562,183176,283505,233688,111043
240921,162655,300470,160417,16129,162300
240922,202355,218028,336254,61594,157478
240923,277107,39894,289003,352979,331116
240924,96210,194289,285675,236610,336245
240925,336254,157478,331116,289003,97616
240926,162655,140324,140613,129364,141489
240927,199197,272143,156560,235230,284547
240928,160417,158536,158082,300470,162300
240929,199197,129029,156560,285298,156624
240930,158536,162655,160417,158082,300470
240931,160974,225463,162655,16129,225055
240932,157478,336254,289003,331116,97616
240933,157478,211732,289003,331116,357554
240934,57748,159275,158882,50504,33398
240935,183176,159938,277492,336220,354086
240936,235616,32082,234698,336221,242596
240937,289090,277492,234267,128260,160142
240938,336221,234698,95716,234269,336220
240939,271262,58580,313920,284583,283764
240940,157894,42944,354067,42959,42851
240941,272294,272660,270857,273464,270847
240942,202416,271262,38625,283764,58580
240943,183176,119534,277492,128260,235854
240944,156560,272143,158536,175040,160417
240945,288320,30611,63307,233595,336223
240946,162655,160417,160974,162300,158536
240947,162655,160417,300470,162300,225463
240948,159275,293513,70215,166129,96210
240949,183176,31810,31933,32547,30405
240950,234698,336221,64409,288321,300082
240951,272143,284547,199197,156624,313431
240952,162655,158536,160974,158082,162300
240953,270607,337143,57748,158882,50504
240954,162655,160417,160974,158536,162300
240955,119534,354086,215674,336220,288435
240956,74780,331116,289003,336254,162248
240957,271262,58580,202416,283764,236566
240958,277492,235854,288435,159938,119534
240959,124546,123758,32655,124671,123407
240960,162655,300470,160417,16129,225463
240961,161506,62558,62567,270799,63307
240962,168623,293301,257291,156654,233717
240963,208473,158915,284422,70335,236951
240964,336254,207603,157478,331116,202381
240965,234698,95716,235870,315105,293218
240966,168623,276970,95972,237524,36394
240967,288320,59057,336223,63307,161506
240968,272143,156560,162655,160417,160974
240969,160974,162655,225463,298310,16129
240970,156807,70429,73506,362914,363916
240971,331116,336254,202355,199372,298471
240972,277107,237385,283009,362914,145004
240973,202381,202355,331116,202320,207603
240974,293301,257291,156654,289126,161439
240975,352979,277107,283009,289003,50494
240976,277107,39894,352979,331116,30389
240977,199197,129029,83565,235230,156560
240978,61375,158915,124194,236951,123909
240979,20691,336245,337441,96103,96127
240980,214709,168623,161425,156625,276970
240981,36162,277107,234308,158772,206415
240982,42225,159275,161178,57748,157077
240983,70591,354086,235854,206735,289090
240984,58580,271262,96210,284583,284773
240985,39894,277107,331116,283009,30389
240986,48403,119193,59057,129165,31836
240987,235105,283009,39894,206415,30389
240988,208118,203199,208531,119026,336221
240989,235105,277107,36162,202320,195177
240990,39894,352979,30389,331116,289003
240991,73271,208587,206415,57442,235105
240992,225019,336223,271261,336499,284024
240993,158536,160417,300470,156560,162300
240994,277107,39894,352979,289003,331116
240995,208539,293301,202338,207311,161439
240996,202320,285908,206785,50494,202381
240997,234698,95716,336223,352983,235870
240998,123757,123818,168623,123909,161425
240999,58099,57891,58333,59077,57964
241000,224763,100929,338340,293050,208473
241001,168623,156625,276970,237524,36394
241002,160974,162655,225463,160417,298310
241003,277107,36162,50644,206415,158772
241004,218028,214753,202355,158541,215613
241005,336254,157478,331116,97530,285849
241006,162655,300470,160417,162300,16129
241007,183176,159938,119534,128260,277492
241008,284583,96210,96244,20691,277067
241009,73271,73413,96877,202320,159019
241010,235616,336221,234698,32082,235870
241011,157478,289003,57966,218028,277107
241012,272143,162655,160417,156560,198659
241013,225010,65991,149695,157989,96210
241014,285377,293513,271262,20691,57748
241015,183176,111043,283505,215993,285533
241016,245161,270607,337143,293514,288528
241017,15226,177155,14229,162655,187067
241018,159762,285524,293301,283009,257291
241019,202355,331116,206785,202559,218028
241020,183176,206735,208360,159938,202372
241021,162655,160417,300470,162300,158536
241022,337143,16762,157735,158036,299131
241023,39894,352979,283009,331116,336254
241024,336221,271261,235870,234698,235616
241025,353713,353593,162655,352461,352614
241026,202381,277107,206415,39894,206785
241027,331116,336254,157478,277712,237822
241028,29840,237334,235230,69778,360990
241029,39894,352979,30389,331116,157478
241030,271262,58580,225010,96210,283764
241031,157478,277107,39894,352979,283009
241032,285342,338350,235230,156619,284547
241033,362322,362121,361041,361772,360982
241034,16129,162655,300470,160974,225055
241035,162655,158536,160417,162300,156560
241036,234698,336221,235870,95716,156964
241037,162655,160417,300470,162300,158536
241038,32082,29953,336221,234698,57475
241039,160974,96812,225463,162655,300470
241040,300594,298950,299984,299101,299072
241041,208562,183176,233688,283505,111043
241042,285642,225446,336584,83686,331775
241043,214753,215613,158541,315146,199372
241044,235616,208118,234698,32082,285212
241045,331116,292508,292390,202355,199372
241046,202381,207603,331116,289003,336254
241047,277107,39894,352979,289003,331116
241048,235616,336221,160142,237618,234698
241049,161801,141004,235652,270799,214283
241050,336221,300082,95716,235616,156964
241051,352979,39894,283009,331116,289003
241052,168623,156625,276970,237524,160453
241053,106714,106753,106076,106901,106186
241054,337165,157478,333297,199372,362914
241055,162655,160417,300470,162300,225463
241056,183176,62599,62464,336220,340929
241057,162655,160417,300470,162300,225463
241058,59057,161506,235652,141004,214576
241059,235105,156807,206415,206785,202320
241060,336254,157478,331116,97530,285849
241061,39894,352979,30389,331116,289003
241062,156279,224730,30760,211769,234481
241063,331116,157478,57966,75999,218028
241064,156560,198659,64329,199197,199198
241065,183176,111043,283505,215993,234006
241066,277107,336254,157478,283009,352979
241067,257291,159762,158646,233717,42737
241068,236951,214709,124194,284422,236444
241069,168623,161425,124228,156625,276970
241070,225010,157798,285675,285377,235287
241071,156807,277107,283009,73506,233988
241072,289090,336220,277492,234267,235616
241073,250398,250601,162037,331116,277107
241074,336245,337441,96103,284583,32088
241075,277107,39894,352979,289003,331116
241076,234698,95716,235870,315105,271261
241077,32082,29953,336221,336220,234269
241078,336254,218028,277107,289003,202355
241079,73413,73271,73287,162655,300470
241080,272143,284312,199198,160417,160974
241081,162655,160417,160974,300470,158082
241082,39894,283009,336254,289003,157478
241083,160974,160417,158536,300470,225055
241084,123757,123909,124177,124748,124194
241085,233717,257291,70195,50864,71076
241086,48403,59057,119193,270229,31836
241087,162655,156560,160974,162765,162300
241088,199197,156560,156619,162338,156624
241089,324685,315104,277107,39894,323554
241090,235105,283009,352979,39894,158772
241091,158772,206415,283009,352979,284470
241092,336245,183176,136782,96210,233688
241093,277107,331116,36162,235105,156279
241094,336221,234698,156964,235870,64409
241095,199197,313431,284547,129029,206934
241096,285719,257291,159762,161439,289126
241097,96210,285377,50504,293513,270607
241098,31520,133160,336380,108856,156355
241099,277107,158772,206415,284470,352979
241100,289126,161439,257291,285719,313602
241101,31836,133160,288320,59057,63307
241102,71542,123289,124194,236951,338340
241103,124350,123290,124748,123909,124194
241104,36162,206415,158772,234308,352979
241105,336221,235616,235870,300082,156964
241106,336221,156964,64409,235870,300082
241107,354086,336220,237618,284096,289090
241108,96103,15653,336245,194920,96586
241109,272143,7694,220102,156560,352555
241110,336221,234269,235616,300082,235870
241111,162655,160974,284312,300470,272660
241112,20691,336245,271262,284583,236610
241113,162655,160417,300470,162300,16129
241114,96210,271262,20691,336245,284773
241115,207758,202320,206415,70429,96877
241116,257291,233717,159762,284452,276946
241117,284096,158794,156519,36399,156839
241118,124194,236951,211863,284422,124177
241119,73271,277107,39894,283009,289003
241120,313431,285342,199197,336801,156560
241121,211722,211926,214297,183176,214784
241122,162655,160417,162300,300470,158082
241123,96210,336245,57616,237580,20691
